ID,Wahlbeteiligung,CDU,LINKE,SPD,Gruen,AfD,FDP,PMUT,FW,MLPD,Volt
02111,0.772260274,0.053811659,0.210762332,0.186098655,0.417040359,0.030269058,0.038116592,0.013452915,0.002242152,0.000000000,0.004484305
02112,0.784476262,0.068731849,0.152952565,0.219748306,0.407550823,0.030977735,0.051306873,0.011616651,0.004840271,0.000000000,0.006776379
02113,0.883817427,0.069988138,0.150652432,0.183867141,0.462633452,0.005931198,0.067615658,0.015421115,0.002372479,0.000000000,0.003558719
02114,0.869661894,0.038989277,0.149782751,0.176281585,0.494853147,0.018131469,0.056324476,0.010144522,0.001514219,0.000000000,0.008744056
02115,0.829427754,0.047506742,0.165518272,0.183360838,0.494349821,0.010419146,0.041039279,0.007026088,0.004311642,0.001477209,0.005548879
02116,0.806083650,0.051190476,0.160714286,0.196428571,0.453571429,0.028571429,0.046428571,0.013095238,0.001190476,0.000000000,0.005952381
02117,0.778810409,0.051807229,0.159036145,0.185542169,0.475903614,0.024096386,0.037349398,0.007228916,0.004819277,0.001204819,0.010843373
02118,0.762453219,0.074988744,0.131254875,0.233691827,0.380774523,0.033497784,0.057119032,0.014299575,0.004740103,0.000000000,0.010412373
02119,0.827380952,0.040638607,0.155297533,0.191582003,0.444121916,0.020319303,0.058055152,0.020319303,0.004354136,0.000000000,0.008708273
02120,0.810096154,0.045045045,0.190690691,0.234234234,0.393393393,0.027027027,0.049549550,0.007507508,0.001501502,0.000000000,0.006006006
02121,0.802455357,0.065642458,0.185754190,0.185754190,0.427374302,0.012569832,0.046089385,0.019553073,0.004189944,0.001396648,0.011173184
02122,0.800187617,0.054373522,0.190307329,0.198581560,0.434988180,0.014184397,0.039007092,0.005910165,0.009456265,0.000000000,0.009456265
02123,0.817516777,0.069094195,0.167343893,0.195907478,0.413833137,0.024128495,0.053658592,0.009891024,0.006242297,0.000000000,0.009891024
02124,0.831538462,0.067970205,0.112662942,0.216945996,0.461824953,0.031657356,0.054934823,0.012104283,0.006517691,0.000000000,0.006517691
02125,0.910538287,0.050675676,0.151182432,0.164695946,0.526182432,0.008445946,0.041385135,0.009290541,0.003378378,0.000844595,0.011824324
02126,0.842841765,0.056847545,0.143410853,0.215762274,0.435400517,0.009043928,0.062015504,0.007751938,0.001291990,0.000000000,0.014211886
02127,0.822525597,0.059722222,0.126388889,0.208333333,0.462500000,0.016666667,0.066666667,0.020833333,0.002777778,0.000000000,0.006944444
02128,0.805737705,0.040164779,0.153450051,0.205973223,0.462409887,0.018537590,0.047373841,0.015447992,0.004119464,0.002059732,0.010298661
02129,0.864928910,0.093836247,0.091076357,0.188592456,0.436982521,0.030358786,0.101195952,0.006439742,0.005519779,0.000000000,0.014719411
02201,0.843400447,0.044235925,0.180965147,0.176943700,0.471849866,0.016085791,0.037533512,0.014745308,0.004021448,0.001340483,0.002680965
02202,0.822283610,0.032657658,0.254504505,0.145270270,0.421171171,0.030405405,0.034909910,0.014639640,0.002252252,0.000000000,0.004504505
02203,0.856825749,0.036745407,0.230971129,0.156167979,0.456692913,0.018372703,0.028871391,0.011811024,0.005249344,0.000000000,0.005249344
02204,0.764087870,0.040455120,0.245259166,0.134007585,0.451327434,0.016434893,0.035398230,0.005056890,0.003792668,0.000000000,0.005056890
02205,0.780392157,0.048162231,0.273764259,0.134347275,0.429657795,0.022813688,0.022813688,0.010139417,0.000000000,0.001267427,0.011406844
02206,0.777319588,0.033244681,0.240691489,0.136968085,0.446808511,0.023936170,0.027925532,0.013297872,0.003989362,0.003989362,0.005319149
02207,0.773391813,0.048169557,0.190751445,0.143545279,0.472061657,0.022157996,0.039499037,0.013487476,0.005780347,0.001926782,0.001926782
02208,0.850615114,0.060291060,0.166320166,0.178794179,0.458419958,0.024948025,0.055093555,0.005197505,0.003118503,0.000000000,0.003118503
02209,0.747996438,0.060240964,0.210843373,0.155421687,0.407228916,0.026506024,0.040963855,0.010843373,0.009638554,0.000000000,0.001204819
02210,0.764285714,0.043683589,0.249114522,0.174734357,0.402597403,0.022432113,0.030696576,0.008264463,0.005903188,0.001180638,0.004722550
02211,0.768336315,0.049411765,0.216470588,0.163529412,0.444705882,0.014117647,0.034117647,0.009411765,0.004705882,0.004705882,0.007058824
02212,0.851222104,0.028967254,0.193954660,0.178841310,0.453400504,0.018891688,0.039042821,0.012594458,0.002518892,0.005037783,0.007556675
02213,0.732568402,0.037990196,0.230392157,0.158088235,0.431372549,0.023284314,0.042892157,0.004901961,0.004901961,0.000000000,0.008578431
02214,0.655059848,0.050675676,0.212837838,0.179054054,0.359797297,0.023648649,0.040540541,0.011824324,0.001689189,0.001689189,0.003378378
02215,0.602525187,0.066487912,0.204574473,0.236733130,0.237554437,0.018199888,0.037127910,0.009979916,0.011301599,0.001908331,0.001759944
02216,0.872227033,0.041542539,0.247663575,0.183127921,0.400171371,0.021299331,0.035185868,0.009325774,0.002861996,0.000000000,0.005616886
02217,0.795180723,0.031690141,0.176056338,0.152582160,0.517605634,0.014084507,0.051643192,0.009389671,0.000000000,0.000000000,0.010563380
02218,0.856529210,0.033333333,0.165656566,0.154545455,0.541414141,0.017171717,0.040404040,0.011111111,0.000000000,0.000000000,0.008080808
02219,0.725755996,0.039301310,0.195050946,0.209606987,0.443959243,0.016011645,0.029112082,0.011644833,0.002911208,0.000000000,0.007278020
02220,0.800174520,0.046204620,0.179317932,0.168316832,0.485148515,0.029702970,0.030803080,0.006600660,0.004400440,0.001100110,0.004400440
02221,0.754246886,0.031626506,0.246987952,0.147590361,0.423192771,0.027108434,0.048192771,0.013554217,0.003012048,0.000000000,0.006024096
02222,0.769371012,0.049338147,0.176895307,0.188929001,0.440433213,0.025270758,0.027677497,0.016847172,0.006016847,0.000000000,0.007220217
02223,0.584447145,0.027600849,0.201698514,0.212314225,0.280254777,0.016985138,0.050955414,0.016985138,0.008492569,0.002123142,0.004246285
02224,0.787895544,0.044204675,0.160206283,0.181640211,0.469303456,0.026686094,0.047594268,0.020002010,0.003484696,0.002052776,0.002147879
02225,0.850282763,0.050566205,0.177646109,0.187725337,0.440810329,0.030471241,0.049661456,0.010199408,0.002353709,0.000784570,0.004043029
02226,0.870624049,0.059806508,0.154793316,0.195250660,0.453825858,0.022867194,0.057167986,0.009674582,0.005277045,0.000879507,0.006156552
02301,0.886323268,0.046700508,0.132994924,0.175634518,0.523857868,0.018274112,0.052791878,0.010152284,0.002030457,0.001015228,0.006091371
02302,0.878762542,0.074427481,0.126908397,0.191793893,0.461832061,0.025763359,0.057251908,0.009541985,0.001908397,0.000000000,0.009541985
02303,0.783582090,0.057754011,0.170053476,0.189304813,0.424598930,0.031016043,0.049197861,0.013903743,0.005347594,0.001069519,0.006417112
02304,0.827808471,0.053167421,0.160633484,0.170814480,0.472850679,0.022624434,0.056561086,0.005656109,0.004524887,0.000000000,0.009049774
02305,0.825044405,0.038293217,0.167396061,0.189277899,0.480306346,0.017505470,0.041575492,0.018599562,0.001094092,0.000000000,0.008752735
02306,0.782169118,0.087161366,0.175500589,0.195524146,0.414605418,0.025912839,0.040047114,0.010600707,0.001177856,0.002355713,0.007067138
02307,0.626400996,0.081300813,0.178861789,0.268292683,0.241869919,0.048780488,0.032520325,0.014227642,0.002032520,0.002032520,0.002032520
02308,0.622001654,0.107482993,0.153741497,0.259863946,0.263945578,0.055782313,0.080272109,0.019047619,0.002721088,0.000000000,0.006802721
02309,0.640564827,0.080412371,0.115463918,0.212371134,0.325773196,0.024742268,0.076288660,0.024742268,0.002061856,0.000000000,0.004123711
02310,0.724649629,0.103448276,0.128735632,0.249425287,0.258620690,0.052873563,0.059770115,0.021839080,0.006896552,0.000000000,0.004597701
02311,0.642611684,0.116279070,0.129958960,0.253077975,0.258549932,0.047879617,0.064295486,0.017783858,0.005471956,0.000000000,0.005471956
02312,0.636094823,0.086993728,0.180414207,0.226653495,0.266517724,0.029032369,0.063342829,0.025775920,0.006461210,0.000000000,0.000000000
02313,0.601232848,0.109788984,0.158806939,0.302175330,0.181453516,0.061709252,0.044911122,0.043939190,0.020921818,0.000000000,0.002095553
02314,0.591514143,0.145743146,0.122655123,0.308802309,0.170274170,0.053391053,0.063492063,0.020202020,0.011544012,0.000000000,0.008658009
02315,0.593059937,0.088929220,0.165154265,0.272232305,0.241379310,0.038112523,0.034482759,0.014519056,0.007259528,0.000000000,0.000000000
02316,0.536445536,0.125588697,0.164835165,0.277864992,0.182103611,0.032967033,0.047095761,0.021978022,0.003139717,0.000000000,0.004709576
02317,0.679904686,0.037914692,0.263033175,0.169431280,0.355450237,0.020142180,0.037914692,0.015402844,0.008293839,0.001184834,0.003554502
02318,0.633663366,0.040421793,0.216168717,0.191564148,0.421792619,0.015817223,0.022847100,0.010544815,0.001757469,0.001757469,0.005272408
02319,0.795753286,0.036316472,0.226977951,0.146562905,0.434500649,0.018158236,0.037613489,0.016861219,0.002594034,0.000000000,0.006485084
02320,0.721017908,0.035620053,0.259894459,0.155672823,0.386543536,0.027704485,0.026385224,0.017150396,0.005277045,0.001319261,0.005277045
02321,0.745375408,0.060921248,0.313521545,0.158989599,0.309063893,0.022288262,0.023774146,0.005943536,0.001485884,0.000000000,0.004457652
02322,0.653504442,0.041474654,0.221198157,0.225806452,0.307219662,0.019969278,0.029185868,0.016897081,0.004608295,0.000000000,0.007680492
02323,0.774308653,0.035252644,0.249118684,0.163337250,0.370152761,0.012925969,0.041128085,0.011750881,0.002350176,0.000000000,0.012925969
02324,0.788841202,0.042998897,0.223814774,0.170893054,0.447629548,0.018743109,0.030871003,0.013230430,0.005512679,0.001102536,0.002205072
02325,0.675892857,0.087601078,0.191374663,0.256064690,0.284366577,0.025606469,0.039083558,0.028301887,0.004043127,0.000000000,0.008086253
02326,0.841385597,0.027352298,0.204595186,0.161925602,0.460612691,0.017505470,0.051422319,0.006564551,0.003282276,0.001094092,0.005470460
02327,0.791938998,0.043055556,0.190277778,0.156944444,0.450000000,0.012500000,0.050000000,0.011111111,0.008333333,0.000000000,0.011111111
02401,0.659498208,0.083906465,0.288858322,0.240715268,0.154057772,0.083906465,0.053645117,0.022008253,0.016506190,0.000000000,0.004126547
02402,0.771681416,0.141852286,0.255568581,0.259085580,0.138335287,0.077373974,0.059788980,0.016412661,0.009378664,0.000000000,0.003516999
02403,0.657210402,0.103155340,0.226941748,0.285194175,0.152912621,0.080097087,0.071601942,0.027912621,0.004854369,0.000000000,0.003640777
02404,0.738095238,0.081555834,0.228356336,0.274780427,0.131744040,0.114178168,0.060225847,0.036386449,0.007528231,0.000000000,0.006273526
02405,0.834811530,0.084337349,0.203480589,0.239625167,0.267737617,0.058902276,0.081659973,0.013386881,0.002677376,0.001338688,0.002677376
02406,0.785641026,0.067282322,0.191292876,0.184696570,0.325857520,0.079155673,0.065963061,0.013192612,0.011873351,0.000000000,0.007915567
02407,0.801479655,0.063763608,0.197511664,0.171073095,0.331259720,0.048211509,0.074650078,0.032659409,0.006220840,0.000000000,0.009331260
02408,0.730295567,0.095238095,0.159863946,0.197278912,0.312925170,0.028911565,0.107142857,0.027210884,0.003401361,0.000000000,0.018707483
02409,0.790613718,0.116279070,0.152325581,0.261627907,0.244186047,0.053488372,0.067441860,0.026744186,0.005813953,0.001162791,0.010465116
02410,0.912315271,0.109544469,0.135574837,0.163774403,0.404555315,0.031453362,0.093275488,0.016268980,0.002169197,0.000000000,0.006507592
02411,0.809114359,0.095032397,0.224622030,0.263498920,0.212742981,0.050755940,0.075593952,0.025917927,0.005399568,0.000000000,0.003239741
02412,0.912454874,0.074552684,0.236580517,0.180914513,0.317097416,0.055666004,0.056660040,0.016898608,0.000994036,0.000000000,0.010934394
02413,0.821155943,0.072192513,0.232620321,0.185828877,0.344919786,0.044117647,0.041443850,0.022727273,0.002673797,0.000000000,0.016042781
02414,0.836712914,0.073548387,0.131612903,0.194838710,0.425806452,0.030967742,0.086451613,0.010322581,0.002580645,0.000000000,0.007741935
02415,0.787361230,0.078947368,0.194078947,0.185307018,0.317982456,0.067982456,0.055921053,0.018640351,0.004385965,0.000000000,0.009868421
02416,0.771969697,0.093069307,0.227722772,0.244554455,0.217821782,0.054455446,0.064356436,0.022772277,0.003960396,0.000000000,0.009900990
02417,0.760255242,0.076178960,0.200725514,0.177750907,0.316807739,0.054413543,0.076178960,0.022974607,0.009673519,0.001209190,0.008464329
02418,0.709213863,0.110159119,0.238678091,0.303549572,0.106487148,0.105263158,0.048959608,0.025703794,0.006119951,0.000000000,0.002447980
02419,0.717341482,0.130810811,0.212972973,0.247567568,0.192432432,0.076756757,0.061621622,0.015135135,0.005405405,0.000000000,0.005405405
02420,0.713261649,0.112627986,0.230375427,0.204778157,0.168941980,0.092150171,0.078498294,0.037542662,0.006825939,0.000000000,0.010238908
02421,0.701492537,0.089783282,0.182662539,0.284829721,0.165634675,0.105263158,0.082043344,0.017027864,0.004643963,0.000000000,0.003095975
02422,0.761960327,0.112307692,0.121538462,0.189230769,0.307692308,0.035384615,0.158461538,0.021538462,0.000000000,0.000000000,0.012307692
02423,0.707401033,0.097772277,0.219059406,0.214108911,0.201732673,0.087871287,0.065594059,0.029702970,0.004950495,0.001237624,0.006188119
02424,0.793378995,0.121700880,0.202346041,0.252199413,0.222873900,0.058651026,0.061583578,0.021994135,0.000000000,0.001466276,0.004398827
02425,0.863327674,0.053571429,0.173611111,0.172619048,0.425595238,0.030753968,0.060515873,0.014880952,0.003968254,0.000992063,0.010912698
02426,0.897283531,0.057088487,0.178877260,0.190294957,0.411988582,0.036156042,0.057088487,0.013320647,0.005708849,0.001902950,0.007611798
02427,0.739213806,0.081924577,0.206762029,0.180754226,0.302990897,0.046814044,0.091027308,0.026007802,0.007802341,0.000000000,0.010403121
02501,0.856839873,0.064150943,0.181132075,0.147169811,0.426415094,0.038993711,0.057861635,0.023899371,0.003773585,0.000000000,0.008805031
02502,0.813076923,0.066985646,0.158851675,0.176076555,0.390430622,0.049760766,0.059330144,0.023923445,0.005741627,0.000000000,0.005741627
02503,0.777955272,0.051094891,0.191866528,0.176225235,0.362877998,0.058394161,0.051094891,0.034410845,0.008342023,0.000000000,0.008342023
02504,0.817438692,0.064876957,0.186800895,0.176733781,0.392617450,0.033557047,0.061521253,0.024608501,0.006711409,0.000000000,0.011185682
02505,0.861155698,0.057223265,0.173545966,0.158536585,0.440900563,0.032833021,0.066604128,0.011257036,0.002814259,0.000000000,0.011257036
02506,0.813139932,0.055143160,0.215270414,0.171792153,0.386002121,0.038176034,0.048780488,0.013785790,0.002120891,0.000000000,0.007423118
02507,0.806818182,0.051671733,0.195542047,0.151975684,0.418439716,0.028368794,0.062816616,0.020263425,0.003039514,0.000000000,0.009118541
02508,0.724137931,0.070098576,0.232201533,0.201533406,0.289156627,0.051478642,0.065717415,0.028477547,0.002190581,0.000000000,0.006571742
02509,0.811374408,0.041224971,0.227326266,0.147232038,0.363957597,0.053003534,0.047114252,0.024734982,0.005889282,0.000000000,0.007067138
02510,0.753753754,0.048064085,0.212283044,0.164218959,0.376502003,0.037383178,0.084112150,0.021361816,0.004005340,0.001335113,0.010680908
02511,0.851358193,0.040273967,0.154348253,0.161622595,0.443688398,0.025479132,0.082639350,0.013851546,0.008047220,0.001451082,0.016791578
02512,0.844331399,0.056892476,0.206225556,0.159460919,0.403804506,0.034989201,0.061572588,0.011630961,0.009170510,0.000000000,0.012829082
02513,0.858202803,0.030858245,0.188042430,0.192864031,0.431051109,0.027965284,0.044358727,0.013500482,0.007714561,0.000000000,0.012536162
02514,0.825223436,0.042682927,0.234146341,0.146341463,0.396341463,0.025609756,0.058536585,0.010975610,0.006097561,0.000000000,0.015853659
02515,0.837343600,0.037037037,0.200231481,0.141203704,0.452546296,0.018518519,0.055555556,0.015046296,0.005787037,0.000000000,0.016203704
02516,0.843537415,0.074074074,0.171296296,0.178240741,0.378472222,0.049768519,0.069444444,0.021990741,0.001157407,0.001157407,0.006944444
02517,0.847104247,0.034990792,0.242173112,0.148250460,0.393186004,0.029465930,0.067219153,0.011049724,0.005524862,0.000000000,0.005524862
02518,0.822276822,0.052366566,0.193353474,0.151057402,0.405840886,0.041289023,0.065458207,0.021148036,0.007049345,0.001007049,0.007049345
02519,0.869441816,0.065645514,0.164113786,0.176148796,0.394967177,0.024070022,0.089715536,0.014223195,0.004376368,0.000000000,0.016411379
02520,0.780370072,0.057971014,0.217391304,0.159420290,0.376811594,0.047619048,0.048654244,0.027950311,0.004140787,0.001035197,0.009316770
02521,0.897630332,0.060317460,0.157671958,0.156613757,0.429629630,0.033862434,0.084656085,0.024338624,0.004232804,0.000000000,0.008465608
02522,0.770782889,0.054852321,0.226793249,0.156118143,0.359704641,0.046413502,0.063291139,0.020042194,0.004219409,0.000000000,0.009493671
02523,0.801652893,0.064665127,0.227482679,0.177829099,0.332563510,0.050808314,0.051963048,0.021939954,0.003464203,0.000000000,0.004618938
